"replication","supremum"
138,0.794445295537001
139,2.45348410433981
140,0.989230454135629
141,1.06073706929924
142,0.647004925656108
143,1.60931312710421
144,0.171230829126539
145,1.63833732448598
146,1.18911846325142
147,0.940500957992194
148,0.765225135392683
149,1.2334357754119
150,1.23192217916055
151,1.51760765323519
152,0.545467306749554
153,0.524113565859786
154,0.342514330755296
155,1.21176707027698
156,1.91758063886903
157,2.70677510433282
158,1.1780496059529
159,1.11101710979245
160,2.4297160181559
161,0.183433638106421
162,1.61189715934604
163,0.653770805379435
164,0.391840556579216
165,1.40163823560502
166,1.23712798657579
167,1.64632326036177
168,0.537613354314224
169,0.632348053354844
170,0.517609114748069
171,0.709597951487558
172,0.264168321790442
173,0.675508534754404
174,1.01128585016188
175,1.48884862662127
176,0.427903360439228
177,0.653314773045447
178,1.87040389840986
179,0.438719215504911
180,1.22936981711117
181,1.06053301501891
182,0.416689616487311
183,0.316789772140582
184,1.60434640221693
185,1.07313162921572
186,0.7620957741187
187,0.659742752796862
188,1.02137889742888
189,0.963507628189588
190,0.333754421850599
191,0.82368193786716
192,0.700393659190944
193,2.22115515081033
194,2.39467974303145
195,1.14052264426817
196,1.80793561464274
197,0.960616721977472
198,0.896797608291035
199,1.8853653894313
200,0.391456551006859
201,0.77063917273594
202,1.97165376917303
203,1.7760697338055
204,0.217459729395673
205,0.607834141165019
206,0.388718756354954
207,0.332603505708851
208,0.663381577227096
209,0.140604405226396
210,1.47846142250255
211,0.394763159962988
212,0.860740972181333
213,0.781734593997605
214,0.572953194820034
215,0.685089390775653
216,0.697160657843764
217,2.04854315775827
218,1.83305039358735
219,1.97380664672623
220,1.70953840896363
221,1.57049561319055
222,0.445081512548225
223,0.466324950591813
224,1.58944413762594
225,1.34408175844784
226,1.18161779157963
227,1.43345959176005
228,2.03421801808287
229,1.09261228279999
230,0.730994669798798
231,0.498030119313477
232,2.51080922873884
233,0.977603126697796
234,0.502572792120504
235,0.72917205006463
236,2.73032551784146
237,0.5819979780034
238,0.66057532213408
239,1.62013332124329
240,0.845343253193842
241,1.35514547132333
242,0.744688681626109
243,0.565379002877447
244,1.82695499097101
245,1.27194041223741
246,0.811791113473655
247,1.56052079068301
248,1.23427958238774
249,1.50458152026223
250,0.72011252931514
251,1.30953658201693
252,0.26621900277051
253,1.89118252648728
254,0.869655397870867
255,0.940913753669842
256,1.05654025069974
257,1.38689716439595
258,0.824937448934055
259,1.38483795692377
260,1.69569006128243
261,1.51067141389146
262,1.86627606861213
263,1.79617134092946
264,1.39100136332667
265,0.240083484325252
266,0.944638990628944
267,0.773469377899697
268,1.19043582234157
269,1.79072256379395
270,0.50549743626965
271,0.648971678126458
272,0.73693893872001
273,0.678324169191507
274,1.8085285785992
275,0.654116489264625
276,1.78471182441986
277,1.12449291936362
278,1.02058680501631
279,1.06489092028124
280,0.980057795359438
281,0.739540828900648
282,0.973107365355811
283,1.49888185322796
284,1.06484171543819
285,1.47213660526581
286,1.19416173962231
287,1.48581550862646
288,1.01422679342803
289,1.30796800653055
290,0.205940086067065
291,0.931915730036775
292,0.553075875099167
293,1.20417922513399
294,0.210198699736881
295,0.559038672039146
296,0.97461133525362
297,1.91345199721602
298,1.50291201815773
299,0.925210686349672
300,0.731676002736808
301,1.91556834470203
302,0.713984629997435
303,0.883767163094904
304,1.71422955366812
305,1.09305319649993
306,1.04766737975971
307,0.933484385415011
308,0.462900479797004
309,1.82400323717179
310,0.89813524624183
311,1.4372488325336
312,2.37676710137072
313,2.37942453076576
314,2.03945585749277
315,2.25483003959604
316,0.325213436020078
317,1.95007167449671
318,2.13249399096568
319,0.509855669942798
320,0.483084523172838
321,0.843861965563598
322,1.72238328439914
323,0.685104710568277
324,0.291443055973032
325,0.758810709635918
326,0.885749753537323
327,1.37357438521683
328,0.661106570852436
329,0.750155345525467
330,0.913737694940435
331,1.00011737468256
332,0.703334763851585
333,0.681858499729878
334,0.164152295015044
335,0.784328527325939
336,0.23956534843681
337,0.26314243219677
338,0.860227888842168
339,1.36139900742503
340,0.457179036664416
341,1.54685088409602
342,0.332331800059189
343,2.18004754123117
344,1.74474751724935
345,1.50362083939495
346,1.21504169166492
347,0.839365593161604
348,0.323800497539152
349,1.03888364333053
350,0.842798748010589
351,0.25724217712113
352,0.737458395882809
353,0.219761770403565
354,0.907938419838461
355,1.71085407373881
356,0.83133622645626
357,1.9673503566932
358,1.83912633174064
359,0.629924512600171
360,1.37699861828697
361,0.64871318712734
362,0.554512115640847
363,0.201253668457295
364,0.0946802076572979
365,0.299173149743783
366,0.197945908371414
367,1.0997476349933
368,1.29728178001397
369,1.27944851990719
370,1.29085022118427
371,0.651697274178405
372,0.489093699089482
373,0.419348194766123
374,1.13230456390032
375,0.38311080871916
376,0.523124047586858
377,0.993638861272505
378,0.589932317379726
379,1.17074988950707
380,0.247594523429093
381,1.66946809192977
382,1.14615766554051
383,1.09371332877179
384,1.31890269920659
385,1.10556985953586
386,1.43364175729552
387,0.65102574467266
388,0.273337488620708
389,0.375064630392604
390,1.2102202480803
391,1.70065628399021
392,0.573106856581595
393,1.53911825118069
394,1.1931353593676
395,0.689605693594578
396,1.19249196325492
397,1.70592453700612
398,0.96959711316764
399,0.859794665041206
400,1.38053053416922
401,1.30040592477173
402,0.965864139090515
403,0.248877450491799
404,0.51888793203056
405,0.591878745180745
406,1.46271051822152
407,1.97084031683646
408,1.03474556666293
409,0.306770880628421
410,0.465494525892446
411,1.39737917202472
412,0.205023465422033
413,0.758365515602205
414,0.125970196583797
415,0.812058779739711
416,0.467896609129966
417,1.48700693640267
418,0.837375233246992
419,0.966758937345964
420,1.60191134088866
421,0.983123085867593
422,1.56999780892611
423,1.65812405324227
424,1.78333371975035
425,3.32606739318948
426,0.511973878175478
427,0.816533564019541
428,0.730974108722237
429,0.389052465528873
430,0.463981696448454
431,0.704049635827138
432,1.07318382724241
433,0.295823365589747
434,2.2094078676378
435,0.465389201501514
436,1.68384451765161
437,0.173215300249859
438,1.16267453937303
439,1.87150166954782
440,0.587548356578514
441,1.86457423332255
442,1.64310441946551
443,1.28943109501314
444,0.433432778588797
445,0.33197817736667
446,1.23346720354377
447,0.993236797390867
448,1.82824932673156
449,0.971030512628879
450,1.39531938376708
451,0.174611456511397
452,1.91225568804545
453,1.15694284240645
454,0.519306920952791
455,0.613888462429126
456,0.879605243187444
457,1.39101045164098
458,1.7226797763674
459,0.711608286553589
460,1.39321187982105
461,0.605960774662751
462,1.90941061047655
463,0.513280934545287
464,1.21564543395239
465,1.49206423850698
466,0.445095856726884
467,0.742571080201504
468,0.15531808866574
469,0.431943965395604
470,0.28896080339853
471,2.06310283534389
472,0.843692203288404
473,0.789981399132087
474,0.603156084287884
475,0.919897238562295
476,2.39011536525848
477,0.502116622306783
478,0.561405873714682
479,0.600706846439295
480,0.664495738139662
481,1.04008545229712
482,1.37121962114639
483,1.10977098074954
484,1.3392982455421
485,0.579662751024897
486,0.508243947182873
487,1.66689815745325
488,2.16114333019479
489,1.943017202535
490,1.65000759731818
491,0.610777679843049
492,0.31809685718546
493,2.71901569478834
494,1.70008600110761
495,1.49852656429115
496,0.911850578059907
497,2.15513258272164
498,0.361614931456671
499,1.26656250359479
500,0.575296538519632
501,1.13004849267552
502,0.89101720340154
503,0.489782111768524
504,1.44060198539335
505,2.40919106525288
506,0.544567813850624
507,1.38912937368217
508,1.33159307566249
509,0.228250773092828
510,0.535355116933922
511,1.37357213060723
512,0.35911954097639
513,0.579373212127496
514,0.859870984364553
515,0.767031805875541
516,1.07036160586087
517,1.86576727004447
518,1.03030890324927
519,0.679162579946412
520,0.306028623795837
521,0.913774267090473
522,1.0141807533513
523,0.521206112287449
524,1.39612612897183
525,0.596038749099936
526,1.52687715679306
527,0.269749863209471
528,0.887939525029278
529,0.186175838924033
530,1.00754632886119
531,0.881502890645825
532,1.05352171794025
533,1.33798172479112
534,0.267145362227323
535,2.04985007973739
536,0.671198895602412
537,1.61421978879415
538,0.880265585310633
539,0.169565484245462
540,0.469751321312696
541,1.01941191281245
542,1.44484301326568
543,0.261651837639182
544,0.502501023660073
545,1.97743442665825
546,1.02822514418058
547,1.42534674294908
548,1.41832038659618
549,0.800346092892736
550,0.588235624212344
551,1.12713797709885
552,3.53899824828532
553,0.807090105400811
554,0.222266737591597
555,0.311778523910712
556,0.508862028446847
557,1.05123587366179
558,1.67697586442003
559,1.33366294510091
560,1.15070890788225
561,1.51064267127373
562,0.591709386340914
563,0.330699132913013
564,0.636728907173507
565,0.620265853297777
566,1.097257626848
567,1.57667015523142
568,0.813053940413064
569,2.48818554299301
570,0.91195245558348
571,0.884992207843012
572,1.02998026794817
573,0.911702369936247
574,1.59803611604353
575,1.30408351132705
576,1.72297224551354
577,2.03213511095019
578,0.168191571809312
579,1.51371588671613
580,1.74910865746266
581,1.23645570205309
582,1.13783982736413
583,0.509862422178224
584,0.616327080965189
585,0.889739535273526
586,0.764999329573619
587,0.534329101559589
588,0.420626273843954
589,2.12258151968144
590,1.35987908690306
591,0.465536557668986
592,1.72815721336614
593,0.758703610108904
594,0.584829851959167
595,0.524367985799916
596,0.727691324851614
597,1.03742917343558
598,2.19600443530077
599,0.496641727855916
600,1.68431822257175
601,0.570914584912255
602,0.226809104970236
603,0.638922817366405
604,0.188005039992796
605,1.62677623556355
606,0.65121834214714
607,1.25591592187247
608,1.63071850919016
609,0.949771949028799
610,0.386894539407013
611,0.789532491426935
612,1.2298657399708
613,2.41874282062879
614,0.70227508394223
615,1.99988676501614
616,1.15368431620738
617,0.530572704435155
618,0.231003968844167
619,1.82779962558929
620,0.624392162387415
621,0.133781166796319
622,1.34571955880394
623,0.351150696140869
624,1.40023839180142
625,0.280966909383058
626,1.43028422372007
627,1.77220960517661
628,0.614181240713959
629,0.12432082002153
630,0.260182865271854
631,1.56828652142001
632,0.536763398850684
633,0.321946366767694
634,1.37151059042957
635,0.312327392969845
636,0.701056058600606
637,2.09875614116831
638,0.316014537688763
639,0.643533783234486
640,1.44962170290901
641,0.650211313487205
642,0.92529807434032
643,0.867066719211742
644,0.604826805584792
645,0.794233598003709
646,0.479209416072091
647,0.487101127349749
648,1.43189437735426
649,0.730666823185041
650,0.594424117877994
651,0.678438487930661
652,0.328182236930752
653,0.841003323740785
654,0.485420822719243
655,1.4995260092535
656,0.123246701078368
657,0.604993616409139
658,0.40666253288613
659,0.531860543458476
660,1.79829744105203
661,0.740401906764456
662,1.80122558515222
663,0.872210403138499
664,1.82422320891415
665,1.01211455529018
666,0.484673753973448
667,1.86540412405437
668,1.09898569348215
669,1.09596775475561
670,1.20870346696218
671,0.657378515449528
672,0.958412773578629
673,1.1597498396205
674,0.5826412878344
675,0.316701902478165
676,0.790079565383026
677,0.48671907941476
678,1.07931568421002
679,2.35795305719955
680,0.375476954766484
681,1.34447505070175
682,0.495356237712444
683,1.65328680459098
684,0.460878159009673
685,1.78080041197946
686,0.246056093899614
687,1.23904730902302
688,0.600448884982687
689,0.400457255064494
690,1.05671703685361
691,0.964709495359677
692,1.42458179464287
693,2.27691911453929
694,0.372416711852037
695,1.81458616297136
696,1.98438532934809
697,1.04213611369663
698,0.656078577445445
699,1.35943265555113
700,0.793927141420972
701,1.36625119124574
702,0.528860582123986
703,0.534971979610154
704,1.08924314210651
705,0.0896108312836968
706,0.398642459055042
707,0.978922528320952
708,1.75196036312149
709,1.22475877969499
710,1.59036451391412
711,0.329045171885492
712,0.710891932126963
713,0.917489446558353
714,1.34997045978263
715,0.659557873379755
716,1.13798068962454
717,1.51685878913239
718,1.62300023000855
719,0.862680091840722
720,2.25311846673286
721,1.64952404547197
722,1.8045038180349
723,0.980172020520067
724,1.68902355742465
725,0.712507958630777
726,0.606077901128663
727,1.24253568718873
728,0.698254303709967
729,0.703095247768056
730,0.601549672376996
731,1.88850035436755
732,0.856986019450855
733,0.767152943086932
734,2.33392035685295
735,0.699430447042775
736,0.523948399280054
737,2.10006505836534
738,0.958103571367716
739,1.88803024614733
740,1.31089742581855
741,2.07104705282929
742,1.76883139621484
743,1.04399287149197
744,0.578949047703661
745,0.754190707565976
746,1.64769878878989
747,1.58280997031775
748,1.20317684943599
749,2.59330180265504
750,1.10714860570981
751,0.353118045960211
752,1.51357627864621
753,1.43360946139254
754,0.420763158483154
755,1.01662013582908
756,0.815507301448385
757,1.46460918904384
758,0.161329005408199
759,0.570747430235504
760,0.944927836745901
761,1.04167509643656
762,1.69446684558419
763,0.457760900811319
764,0.570872258614165
765,1.38610035188041
766,1.21125460750332
767,1.17770960827541
768,0.805149927918512
769,1.61855432834191
770,0.798790821208581
771,0.294497248762767
772,0.872410365836519
773,1.4595392516684
774,1.46613757424176
775,0.751023201333309
776,1.19154855292972
777,2.24755870611211
778,0.610932967493244
779,1.7430881225933
780,0.712767735357308
781,1.48800154369113
782,2.4970971746456
783,1.34587437340205
784,1.41313936372631
785,1.3092016547694
786,2.29549926111514
787,1.73678819004728
788,1.04269378422711
789,2.24973655721106
790,0.841788154133325
791,1.2023248767998
792,1.50604218474331
793,0.63534083422585
794,0.946609320277278
795,1.69996751960093
796,0.711491759209496
797,0.52398181780905
798,0.352205456948598
799,1.34129306259538
800,0.537632228889245
801,0.67105218576502
802,1.45021241411753
803,1.57002463020964
804,1.82954002739022
805,0.358622820043845
806,0.875294197873067
807,1.99279413095436
808,1.41425839776889
809,0.210105004999488
810,2.31438050680141
811,0.866514827914069
812,0.680451466756562
813,1.35590521248571
814,1.20195852570897
815,1.33033364177031
816,0.348367121244589
817,0.399535404483903
818,0.826115871835382
819,2.25265384065347
820,1.57809035559481
821,1.56773274742219
822,1.43741303591035
823,2.12585690409547
824,1.16132657223363
825,1.35094399682733
826,1.02773377462371
827,0.698693915057545
828,1.09915966533249
829,0.641328141327122
830,0.601515347583342
831,1.65439911243095
832,1.20651240515598
833,1.11069531738432
834,0.542773197592079
835,0.515363155708738
836,1.73477796048103
837,1.29118527081903
838,0.557563211109358
839,1.06640362487875
840,1.21483190058713
841,0.331577350769629
842,1.16849598228374
843,1.80672204918937
844,1.08011702016594
845,1.46057101921062
846,0.466761356044442
847,1.58889298844791
848,0.66304501333064
849,0.821825236042877
850,0.553707009910921
851,0.798584273652528
852,1.80716671833536
853,0.661484216287832
854,1.03499103466804
855,0.132841475242095
856,1.09651846514444
857,1.99223264257829
858,0.351352204332808
859,0.472156625773731
860,0.912294125604784
861,0.144559119470729
862,0.260224458511107
863,2.61065596429971
864,1.23682575987251
865,0.942150805252436
866,0.951450475003258
867,1.51916317438359
868,1.40753202113471
869,1.46069771574662
870,1.09406332237247
871,1.25077800780696
872,0.57938205354712
873,1.23838356311269
874,0.974009166602106
875,1.02284598013606
876,0.40153563750802
877,0.431626409999163
878,0.574593713902114
879,0.730018662198873
880,1.55509878409806
881,0.868883145505102
882,0.943996301875684
883,0.753676919483794
884,1.08131284920857
885,0.413093634641422
886,1.19085834537848
887,1.56573979266221
888,2.02537159301513
889,0.511661483586825
890,1.08425442757529
891,0.499770569586853
892,0.910238638455071
893,0.829108922215286
894,0.492250062237453
895,1.10213306620988
896,0.834548750248335
897,0.943888607247112
898,0.773752332684057
899,0.331556488075799
900,0.720725097741624
901,1.74068032789317
902,0.694153061068043
903,0.772060558436805
904,0.411153186694954
905,0.757468587898446
906,2.21993613709804
907,0.329976610023458
908,0.97588270096509
909,1.09865595773429
910,0.560454820608314
911,0.369379795889496
912,0.690147845518909
913,1.03442788287457
914,0.969883403822468
915,1.67007275943013
916,0.827493992971095
917,0.404350052194394
918,1.1077036714911
919,1.53161463388998
920,0.944093112279279
921,0.0664954432098648
922,0.466966176728743
923,0.479447026761442
924,0.881845124345774
925,0.601830662539291
926,0.556843350331058
927,2.40664304404644
928,1.46311825911083
929,0.913606875844583
930,0.733179511031361
931,0.422880984199748
932,1.23789582921069
933,1.44727337548106
934,0.733615640826226
935,0.587393362622386
936,0.272376562536026
937,0.400167334828969
938,0.521615845211258
939,1.09434608508387
940,0.39458443625159
941,0.455452833990533
942,1.11486027445838
943,0.69008264171514
944,1.45606610700416
945,1.45678986183414
946,0.982230695698497
947,1.3363173295338
948,1.64949307592238
949,1.02363310059875
950,0.882471478562978
951,0.371528286254886
952,1.09999670116664
953,0.585441489718228
954,0.837487181032284
955,0.474313362968249
956,1.82952701342556
957,2.21391428352565
958,1.98901161866643
959,1.10758002653383
960,0.959663804016187
961,0.991989552003591
962,0.871778813441078
963,0.314740616441558
964,1.75082731972835
965,1.52130629936656
966,1.85986627391965
967,1.20419365547835
968,2.45096401071048
969,0.858250824652563
970,1.42325254061071
971,1.542897903278
972,0.565424837260097
973,0.889723349192515
974,1.72380343452594
975,0.662741432750481
976,0.963474385791468
977,0.763083911641637
978,0.668387985096464
979,1.26139454222317
980,1.17261325964296
981,0.807091235204517
982,0.349852765634264
983,0.700696392611872
984,0.728306796845816
985,0.593009735947546
986,0.508978541234791
987,0.453659657235149
988,1.38756929859016
989,0.633843674495374
990,0.689906478856016
991,1.87264172613553
992,0.87067560332719
993,0.200745444658652
994,2.03931148316545
995,1.25725740485724
996,0.443582103197915
997,0.565546468365947
998,0.745965068499088
999,0.5563247730372
1000,0.72158823121774
1001,0.468773330794455
1002,1.37709219726227
1003,0.627745237223315
1004,0.855299732706833
1005,0.342861428098065
1006,1.79588242011317
1007,1.24848706474516
1008,1.94445078743655
1009,0.647686429679658
1010,1.87448705766956
1011,1.51908675530404
1012,2.01174210253794
1013,0.793640072226159
1014,0.706753164044007
1015,2.40121032254173
1016,0.467034218982588
1017,1.63017321912622
1018,1.80434051506103
1019,0.150325135678902
1020,1.69739993516362
1021,1.94411673357667
1022,1.98181582361622
1023,0.539289240927088
1024,2.11017969114433
1025,0.0681943719140661
1026,1.1579548690548
1027,0.671923156493948
1028,0.790199056776831
1029,1.04683723516491
1030,0.810215340793823
1031,0.702777928161718
1032,0.753564660574128
1033,1.37881776238437
1034,0.62533616423083
1035,1.8417336674605
1036,0.897239995715634
1037,0.751628900039045
1038,0.552995172237606
1039,1.22125640083266
1040,0.308318003568557
1041,0.708128081193956
1042,0.935875804370342
1043,0.526430652693823
1044,0.837646627090763
1045,0.822018363743265
1046,1.52706149969755
1047,2.38930179472589
1048,1.33514289150441
1049,2.30798313015062
1050,0.95249085452223
1051,1.52870520315956
1052,0.733177793432529
1053,1.57187382056753
1054,0.178201890533187
1055,0.57941642043273
1056,0.973414711224162
1057,0.65324922790371
1058,0.504355420490325
1059,1.2172360759175
1060,2.25126743075449
1061,1.63928951641992
1062,0.830335433911617
1063,0.522785600186565
1064,0.489122958019271
1065,0.35015681353439
1066,1.57756314144117
1067,2.24199144615347
1068,0.291385510849933
1069,0.459336191467547
1070,0.417577561819759
1071,0.877341639317287
1072,0.987187977463827
1073,1.40761266700649
1074,0.340762472334122
1075,0.577958257482648
1076,0.82312078576251
1077,0.583376990307979
1078,0.331866689757761
1079,0.878050702416831
1080,2.70266059020154
1081,2.33685596522509
1082,0.955014209953674
1083,0.492954574750947
1084,0.764478375422556
1085,0.501411595055667
1086,1.85572916607286
1087,1.33982478589952
1088,1.56357685423278
1089,0.0813519139460185
1090,0.493410893834137
1091,0.625912925665489
1092,1.7818399026328
1093,1.08520429181769
1094,0.14038652016685
1095,1.5553457408166
1096,0.859722703901901
1097,0.353962439034814
1098,2.27085812979126
1099,2.67125310086283
1100,0.222318872231341
1101,2.70274469559151
1102,0.356937097516276
1103,1.07578285672535
1104,0.829011802530986
1105,2.28610501009075
1106,1.10571881724335
1107,1.27660916687118
1108,1.59509436994243
1109,1.06739485417673
1110,1.52981112036624
1111,1.46645460199811
1112,0.629055514560837
1113,0.74218845308198
1114,1.31671073490672
1115,0.823164993322123
1116,2.02074243154571
1117,1.32058103398917
1118,0.845886296882628
1119,1.99513092985073
1120,0.682412091623943
1121,0.861365390524545
1122,2.74856935480917
1123,0.673975342897969
1124,1.58960917368586
1125,0.762037922989801
1126,1.35563934683278
1127,1.96990762858728
1128,0.631268700785481
1129,0.30652609527617
1130,0.358709695200873
1131,1.32363765330683
1132,1.4853957281646
1133,1.80732641844037
1134,0.812992916664014
1135,1.6745591149588
1136,1.38712290382352
1137,0.59708580082172
1138,0.488644735107184
1139,1.01933564936076
1140,1.53657801743206
1141,0.324952141319174
1142,1.66931053691751
1143,0.451029370705897
1144,0.407433250398968
1145,1.23378484624527
1146,1.80230562570192
1147,2.231622946798
1148,0.744050065697902
1149,0.475774132590702
1150,1.93102073384607
1151,0.957709697617715
1152,1.79739077125366
1153,0.732711819334892
1154,0.303599415910292
1155,1.06072790782118
1156,0.425980557347516
1157,0.307502164878997
1158,2.39420066915847
1159,0.283189017196461
1160,1.82073320826705
1161,1.34125203971306
1162,1.04562263497898
1163,0.761866006783412
1164,0.183399866567196
1165,1.05307218098682
1166,1.51453852719243
1167,1.6126983083081
1168,1.71975063262535
1169,1.0558908250427
1170,0.881505309396768
1171,0.436820093702782
1172,2.36374429346171
1173,0.588089086564501
1174,1.53966987469732
1175,1.725809884635
1176,1.71461189181405
1177,0.734920887966516
1178,1.03090959743388
1179,1.02859553838425
1180,1.75994016245401
1181,1.96983761018983
1182,1.04905033596414
1183,0.963081097781876
1184,0.663509007055604
1185,1.23292048210417
1186,1.01331896058142
1187,1.30710898674357
1188,1.55639520430505
1189,0.639636167516241
1190,1.17975970289332
1191,0.838771182222446
1192,1.10183838274618
1193,2.38382324874985
1194,0.421473937850585
1195,0.499128501640869
1196,1.09335756916674
1197,1.93964211020494
1198,0.632101507582811
1199,2.32835480134503
1200,1.21035829682255
1201,0.691531062121968
1202,1.60881409029133
1203,0.606429678614533
1204,0.868376130921577
1205,0.350903109386961
1206,0.895698515161197
1207,0.918333664297461
1208,0.444503522443821
1209,2.24355927634343
1210,0.987637267866092
1211,0.653009788636293
1212,2.21823562703789
1213,1.04645800166253
1214,2.07699644665044
1215,0.766386299099018
1216,0.414776255468106
1217,2.14740008989749
1218,0.599388883942745
1219,2.12938292187778
1220,1.43450511822796
1221,0.532790994286349
1222,0.513129053434319
1223,1.4410194754777
1224,0.265301265165527
1225,0.932334086773085
1226,0.410891523080476
1227,0.329210713101709
1228,0.871883812639735
1229,0.911232309575369
1230,0.345780824015547
1231,1.15043816782948
1232,0.994232454889012
1233,1.43169970915821
1234,0.79585223494472
1235,0.721489193695941
1236,1.12649992081764
1237,1.73085567306496
1238,0.825734996543902
1239,1.83525986356832
1240,1.2216758883923
1241,1.76116672975298
1242,0.894226570764778
1243,0.286062134214792
1244,0.393733889380326
1245,0.73819356761253
1246,2.00244024062849
1247,0.135544017646977
1248,1.71806640762618
1249,0.596785059759896
1250,0.214192880152108
1251,1.19569613522506
1252,0.908458231229741
1253,0.673364835880746
1254,0.658407006448349
1255,0.399154082545783
1256,0.419574175853533
1257,1.19026755868513
1258,3.21282274798137
1259,0.233668508630287
1260,1.03818157023406
1261,0.420443341144178
1262,1.37529271798803
1263,1.146344543865
1264,1.5665302393715
1265,2.4621166016568
1266,2.41058444639583
1267,1.89212691804831
1268,1.6887401064742
1269,1.12105325582691
1270,1.04219327650082
1271,0.577214745097723
1272,0.982171272483978
1273,0.982573625586801
1274,0.429425703743099
1275,1.3579820883541
1276,1.29545786435338
1277,0.533866847762846
1278,0.825849309840942
1279,0.576640316522407
1280,0.578062067253134
1281,2.05813396202095
1282,0.818119739677199
1283,0.592510677793587
1284,0.800833592890423
1285,1.5590604191252
1286,0.874971774126242
1287,0.739479996216805
1288,0.615105806237493
1289,1.92992367420265
1290,2.15545170501845
1291,1.19015785585531
1292,0.725723997261341
1293,0.726470488655845
1294,0.40411476577205
1295,0.42902377827585
1296,0.313350744997903
1297,2.22160492032911
1298,0.866987440862332
1299,2.32439818889532
1300,0.757317980172641
1301,1.6184954100399
1302,0.951117255475989
1303,0.847150356782586
1304,0.449421113765527
1305,0.910753773002472
1306,1.02558940424091
1307,1.18161004925409
1308,0.940234537619756
1309,1.54866232297857
1310,2.06684314905236
1311,0.744153610906086
1312,1.06877288834764
1313,0.353314891711391
1314,0.593331705855824
1315,0.310402914779308
1316,0.575277858817267
1317,0.719695134988938
1318,0.550379495908589
1319,0.795079584792972
1320,1.46832285560608
1321,2.02960084254069
1322,0.724235381150599
1323,1.27322328851673
1324,0.274741634406689
1325,1.3928280430808
1326,0.879579560322824
1327,0.848609299989143
1328,1.29670850207855
1329,2.12723709466965
1330,0.67527659735921
1331,0.530046930192508
1332,1.22396577918915
1333,0.405097770922108
1334,1.23271628067835
1335,0.534447728827762
1336,0.619097070975211
1337,0.505862071946392
1338,0.732077902426726
1339,1.62100669513951
1340,0.3678103597002
1341,0.348892614726288
1342,0.315839762018691
1343,0.971635960924424
1344,0.304418703680068
1345,1.80097390429382
1346,0.598798107362443
1347,1.09078283187984
1348,1.79935886881103
1349,2.38042785349074
1350,1.54172464171109
1351,0.582301765898074
1352,0.499338767467762
1353,0.837518809643096
1354,0.61000843553975
1355,0.878305749863677
1356,0.677599003313364
1357,0.590611192517161
1358,1.07217524898185
1359,0.194127255608448
1360,0.408967288217027
1361,1.04291976437577
1362,0.887448219255309
